# ReadBible — 1 Enoc, traducción propia al español
# Base: R. H. Charles, The Book of Enoch (1917), texto fuente de dominio público.
# Idioma fuente: inglés. La traducción es editorialmente propia de ReadBible.
# Formato: capítulo:versículo<TAB>texto. Se omite el aparato crítico griego/latino del texto de lectura.

5:5	Por eso maldecirán sus días; los años de su vida perecerán, los años de su destrucción se multiplicarán bajo una maldición eterna y no encontrarán misericordia.
5:6	En aquellos días harán de sus nombres una maldición eterna para todos los justos; quienes maldigan usarán sus nombres para maldecir. Habrá perdón de pecados, misericordia, paz y paciencia para los justos; para ellos habrá salvación y una luz hermosa, pero para ustedes, pecadores, no habrá salvación y sobre ustedes permanecerá la maldición.
5:7	Para los elegidos habrá luz, alegría y paz, y heredarán la tierra; para los impíos habrá maldición.
5:8	Entonces se concederá sabiduría a los elegidos. Todos vivirán y no volverán a pecar, ni por impiedad ni por orgullo; los sabios serán humildes.
5:9	No volverán a transgredir ni pecarán todos los días de su vida. No morirán por la ira o el enojo divino, sino que completarán el número de sus días. Sus vidas aumentarán en paz y los años de su alegría se multiplicarán en gozo y paz eternos durante todos los días de su vida.
6:1	Cuando los hijos de los hombres se multiplicaron, en aquellos días les nacieron hijas hermosas y bellas.
6:2	Los ángeles, hijos del cielo, las vieron y las desearon, y se dijeron unos a otros: «Vengan, escojamos esposas entre las hijas de los hombres y engendremos hijos».
6:3	Semjaza, que era su jefe, les dijo: «Temo que ustedes no quieran realmente cumplir esta acción y que yo solo tenga que pagar la pena de un gran pecado».
6:4	Todos le respondieron: «Juremos todos y comprometámonos unos con otros bajo maldición a no abandonar este plan, sino a llevarlo a cabo».
6:5	Entonces juraron todos juntos y se obligaron mutuamente bajo maldición.
6:6	Eran doscientos en total. Descendieron en los días de Jared sobre la cumbre del monte Hermón, y lo llamaron monte Hermón porque allí habían jurado y se habían ligado mutuamente bajo maldición.
6:7	Estos son los nombres de sus jefes: Samiazaz, su jefe; Arakiba, Rameel, Kokabiel, Tamiel, Ramiel, Danel, Ezeqeel, Baraqijal, Asael, Armaros, Batarel, Ananel, Zaqiel, Samsapeel, Satarel, Turel, Jomjael y Sariel.
6:8	Estos eran sus jefes de decenas.
7:1	Todos los demás, junto con ellos, tomaron esposas; cada uno eligió una para sí. Comenzaron a unirse a ellas y a contaminarse con ellas, y les enseñaron encantamientos, hechicerías, el corte de raíces y el conocimiento de las plantas.
7:2	Ellas quedaron embarazadas y dieron a luz grandes gigantes, cuya altura era de tres mil codos.
7:3	Ellos consumieron todas las posesiones de los hombres.
7:4	Cuando los hombres ya no pudieron sostenerlos, los gigantes se volvieron contra ellos y devoraron a la humanidad.
7:5	También comenzaron a pecar contra las aves, las bestias, los reptiles y los peces, y a devorar la carne unos de otros y beber la sangre.
7:6	Entonces la tierra acusó a los que no tenían ley.
8:1	Azazel enseñó a los hombres a fabricar espadas, cuchillos, escudos y corazas; les dio a conocer los metales de la tierra y el arte de trabajarlos, las pulseras y adornos, el uso del antimonio, el embellecimiento de los párpados, toda clase de piedras preciosas y todos los tintes de colores.
8:2	Surgió mucha impiedad; cometieron inmoralidad, fueron desviados y se corrompieron en todos sus caminos.
8:3	Semjaza enseñó encantamientos y el corte de raíces; Armaros, a deshacer encantamientos; Baraqijal, la astrología; Kokabel, las constelaciones; Ezeqeel, el conocimiento de las nubes; Araqiel, las señales de la tierra; Shamsiel, las señales del sol; y Sariel, el curso de la luna.
8:4	Mientras los hombres perecían, clamaron, y su clamor subió al cielo.
9:1	Entonces Miguel, Uriel, Rafael y Gabriel miraron desde el cielo y vieron mucha sangre derramada sobre la tierra y toda clase de injusticia practicada en ella.
9:2	Se dijeron unos a otros: «La tierra, desolada de habitantes, eleva la voz de sus clamores hasta las puertas del cielo».
9:3	«Ahora, a ustedes, santos del cielo, las almas de los hombres presentan su causa diciendo: “Lleven nuestra causa ante el Altísimo”».
9:4	Y dijeron al Señor de los siglos: «Señor de señores, Dios de dioses, Rey de reyes y Dios de los siglos, el trono de tu gloria permanece por todas las generaciones, y tu nombre es santo, glorioso y bendito por todos los siglos.
9:5	Tú hiciste todas las cosas y tienes poder sobre todas. Todo está desnudo y abierto delante de ti; tú ves todas las cosas y nada puede esconderse de ti.
9:6	Tú ves lo que hizo Azazel, que enseñó toda injusticia sobre la tierra y reveló los secretos eternos que se conservaban en el cielo y que los hombres procuraban aprender.
9:7	Y ves a Semjaza, a quien diste autoridad para gobernar a sus compañeros.
9:8	Ellos fueron a las hijas de los hombres en la tierra, se acostaron con las mujeres, se contaminaron y les revelaron toda clase de pecados.
9:9	Las mujeres dieron a luz gigantes, y toda la tierra se llenó así de sangre e injusticia.
9:10	Ahora las almas de los que han muerto claman y presentan su causa a las puertas del cielo. Sus lamentos han subido y no pueden cesar por las obras sin ley que se hacen en la tierra.
9:11	Tú conoces todas las cosas antes de que sucedan; ves estas cosas y las toleras, pero no nos dices qué debemos hacer con ellos».
10:1	Entonces habló el Altísimo, el Santo y Grande, y envió a Uriel al hijo de Lamec.
10:2	Le dijo: «Ve a Noé y dile en mi nombre: “Escóndete”. Revélale el fin que se aproxima: toda la tierra será destruida; un diluvio está por venir sobre toda la tierra y destruirá todo lo que hay en ella.
10:3	Instrúyelo ahora para que escape y su descendencia sea preservada para todas las generaciones del mundo».
10:4	El Señor dijo también a Rafael: «Ata a Azazel de manos y pies y arrójalo a las tinieblas. Abre una hendidura en el desierto que está en Dudael y échalo allí.
10:5	Pon sobre él rocas ásperas y afiladas, cúbrelo de oscuridad y déjalo permanecer allí para siempre. Cubre su rostro para que no vea la luz.
10:6	En el día del gran juicio será arrojado al fuego.
10:7	Sana la tierra que los ángeles corrompieron y proclama su sanidad, para que la plaga sea curada y los hijos de los hombres no perezcan a causa de todos los secretos que los Vigilantes revelaron y enseñaron a sus hijos.
10:8	Toda la tierra fue corrompida por las obras que Azazel enseñó; atribúyele a él todo pecado».
10:9	Y el Señor dijo a Gabriel: «Ve contra los bastardos, los réprobos y los hijos de la inmoralidad; destruye de entre los hombres a los hijos de los Vigilantes. Haz que se enfrenten unos contra otros para que se destruyan en batalla, pues no tendrán larga vida.
10:10	Ninguna petición que sus padres hagan por ellos les será concedida, porque esperan vivir una vida eterna y que cada uno viva quinientos años».
10:11	Y el Señor dijo a Miguel: «Ve, ata a Semjaza y a sus compañeros que se unieron con mujeres y se contaminaron con ellas en toda su impureza.
10:12	Cuando sus hijos se hayan matado entre sí y ellos hayan visto la destrucción de sus seres queridos, átalos por setenta generaciones en los valles de la tierra, hasta el día de su juicio y consumación, hasta que se cumpla el juicio para siempre.
10:13	En aquellos días serán llevados al abismo de fuego, al tormento y a la prisión donde quedarán confinados para siempre.
10:14	Todo el que sea condenado y destruido quedará desde entonces atado junto con ellos hasta el fin de todas las generaciones.
10:15	Destruye todos los espíritus de los réprobos y de los hijos de los Vigilantes, porque han perjudicado a la humanidad.
10:16	Elimina toda injusticia de la faz de la tierra y que toda obra mala llegue a su fin. Que aparezca la planta de la justicia y la verdad; será una bendición, y las obras de justicia y verdad serán plantadas en verdad y alegría para siempre.
10:17	Entonces todos los justos escaparán; vivirán hasta engendrar miles de hijos y completarán en paz todos los días de su juventud y de su vejez.
10:18	Entonces toda la tierra será cultivada con justicia, estará llena de árboles y rebosará de bendición.
10:19	En ella se plantarán todos los árboles deseables y viñas que producirán vino en abundancia. Cada medida de semilla sembrada producirá mil, y cada medida de olivas dará diez prensas de aceite.
10:20	Limpia la tierra de toda opresión, injusticia, pecado e impiedad; elimina de ella toda impureza que se cometa sobre la tierra.
10:21	Todos los hijos de los hombres llegarán a ser justos, todas las naciones adorarán y me alabarán, y todos me rendirán culto.
10:22	La tierra será limpiada de toda contaminación, pecado, castigo y tormento, y nunca más volveré a enviar estas cosas sobre ella de generación en generación y para siempre».
11:1	«En aquellos días abriré los depósitos de bendición que están en el cielo para derramarlos sobre la tierra, sobre el trabajo y la labor de los hijos de los hombres.
11:2	La verdad y la paz estarán unidas durante todos los días del mundo y todas las generaciones de los hombres».
12:1	Antes de estas cosas Enoc estaba oculto, y ninguno de los hijos de los hombres sabía dónde se escondía, dónde vivía ni qué había sido de él.
12:2	Sus actividades tenían que ver con los Vigilantes y sus días transcurrían con los santos.
12:3	Yo, Enoc, bendecía al Señor de majestad y al Rey de los siglos. Entonces los Vigilantes me llamaron: «Enoc, el escriba».
12:4	«Enoc, escriba de justicia, ve y declara a los Vigilantes del cielo, que abandonaron el alto cielo, el lugar santo y eterno, se contaminaron con mujeres, actuaron como los hijos de la tierra y tomaron esposas para sí.
12:5	Han causado gran destrucción sobre la tierra. No tendrán paz ni perdón de pecado.
12:6	En cuanto se deleitan en sus hijos, verán la muerte de sus seres queridos; lamentarán la destrucción de sus hijos y suplicarán por la eternidad, pero no alcanzarán misericordia ni paz».
13:1	Enoc fue y dijo: «Azazel, no tendrás paz. Una sentencia severa ha salido contra ti para ponerte en cadenas.
13:2	No recibirás tolerancia ni se te concederá petición alguna, por la injusticia que enseñaste y por todas las obras de impiedad, injusticia y pecado que mostraste a los hombres».
13:3	Entonces fui y hablé con todos ellos juntos. Todos tuvieron miedo, y el temor y el temblor se apoderaron de ellos.
13:4	Me rogaron que redactara una petición para ellos, para que pudieran encontrar perdón, y que la leyera en presencia del Señor del cielo.
13:5	Desde entonces no podían hablar con Él ni levantar los ojos al cielo por la vergüenza de los pecados por los que habían sido condenados.
13:6	Escribí su petición y su súplica acerca de sus espíritus y sus obras, y acerca de su pedido de perdón y prolongación de vida.
13:7	Me fui y me senté junto a las aguas de Dan, en la tierra de Dan, al sur del lado occidental de Hermón. Leí su petición hasta quedarme dormido.
13:8	Entonces vino a mí un sueño y cayeron sobre mí visiones. Vi visiones de castigo, y una voz me ordenó comunicarlas a los hijos del cielo y reprenderlos.
13:9	Al despertar fui a ellos. Estaban todos reunidos, llorando en Abelsjail, entre el Líbano y Seneser, con los rostros cubiertos.
13:10	Les relaté todas las visiones que había visto mientras dormía y comencé a hablar palabras de justicia y a reprender a los Vigilantes celestiales.
14:1	Libro de las palabras de justicia y de la reprensión de los Vigilantes eternos, conforme al mandato del Santo y Grande en aquella visión.
14:2	En mi sueño vi lo que ahora diré con lengua de carne y con el aliento de mi boca, que el Grande dio a los hombres para que hablaran y comprendieran con el corazón.
14:3	Así como creó al hombre y le dio poder para entender la palabra de sabiduría, también me creó y me dio poder para reprender a los Vigilantes, los hijos del cielo.
14:4	Escribí su petición, pero en mi visión se me mostró que no les será concedida durante todos los días de la eternidad; el juicio ha sido dictado definitivamente sobre ustedes y su petición no será aceptada.
14:5	Desde ahora no subirán al cielo por toda la eternidad. Ha salido el decreto de atarlos con cadenas en la tierra durante todos los días del mundo.
14:6	Antes verán la destrucción de sus hijos amados y no tendrán alegría en ellos; caerán delante de ustedes por la espada.
14:7	Su petición por ellos no será concedida, ni tampoco la que hagan por ustedes mismos, aunque lloren, oren y pronuncien todas las palabras del escrito que redacté.
14:8	La visión se me mostró así: las nubes me llamaron, una niebla me convocó, el curso de las estrellas y los relámpagos me impulsaron y apresuraron, y los vientos de la visión me hicieron volar, me elevaron y me llevaron al cielo.
14:9	Avancé hasta acercarme a un muro construido de cristales y rodeado de lenguas de fuego, y comencé a tener miedo.
14:10	Entré entre las lenguas de fuego y me acerqué a una gran casa construida de cristales. Sus paredes eran como un pavimento de mosaicos de cristal y su fundamento era de cristal.
14:11	Su techo era como el camino de las estrellas y los relámpagos; entre ellos había querubines de fuego, y su cielo era transparente como agua.
14:12	Un fuego ardiente rodeaba las paredes y sus portales llameaban.
14:13	Entré en aquella casa. Era caliente como el fuego y fría como el hielo. No había en ella ninguno de los placeres de la vida. El miedo me cubrió y el temblor se apoderó de mí.
14:14	Mientras temblaba y me estremecía, caí sobre mi rostro.
14:15	Entonces vi otra visión: había una segunda casa, mayor que la primera, con todo su portal abierto delante de mí, construida con llamas de fuego.
14:16	En esplendor, magnificencia y extensión superaba de tal manera a la primera que no puedo describirles su grandeza ni su extensión.
14:17	Su suelo era de fuego; encima había relámpagos y el camino de las estrellas, y su techo también era fuego ardiente.
14:18	Miré y vi dentro un trono elevado. Su apariencia era como cristal, sus ruedas como el sol resplandeciente, y había una visión de querubines.
14:19	Debajo del trono salían corrientes de fuego ardiente, de modo que no podía mirarlo.
14:20	La Gran Gloria estaba sentada en él; su vestidura resplandecía más que el sol y era más blanca que cualquier nieve.
14:21	Ningún ángel podía entrar ni contemplar su rostro por causa de la magnificencia y la gloria, y ninguna carne podía mirarlo.
14:22	El fuego ardiente lo rodeaba y un gran fuego estaba delante de Él. Nadie de los que lo rodeaban podía acercarse. Diez mil veces diez mil estaban delante de Él, pero no necesitaba consejero.
14:23	Los santísimos que estaban cerca de Él no se alejaban de noche ni se apartaban de su presencia.
14:24	Hasta entonces yo había permanecido postrado sobre mi rostro, temblando. El Señor me llamó con su propia boca y me dijo: «Acércate, Enoc, y escucha mi palabra».
14:25	Uno de los santos vino a mí, me despertó y me hizo levantar y acercarme a la puerta; entonces incliné mi rostro hacia abajo.
15:1	Él me respondió y oí su voz: «No temas, Enoc, varón justo y escriba de justicia. Acércate y escucha mi voz.
15:2	Ve y di a los Vigilantes del cielo que te enviaron a interceder por ellos: ustedes deberían interceder por los hombres, y no los hombres por ustedes.
15:3	¿Por qué abandonaron el cielo alto, santo y eterno, se acostaron con mujeres, se contaminaron con las hijas de los hombres, tomaron esposas y actuaron como los hijos de la tierra, engendrando gigantes como hijos?
15:4	Aunque eran santos, espirituales y vivían la vida eterna, se contaminaron con la sangre de las mujeres y engendraron hijos con sangre de carne; como los hijos de los hombres, desearon carne y sangre, como aquellos que mueren y perecen.
15:5	Por eso a los hombres les di esposas, para que las fecundaran y engendraran hijos, de modo que nada les faltara sobre la tierra.
15:6	Pero ustedes eran antes seres espirituales, que vivían la vida eterna e inmortales por todas las generaciones del mundo.
15:7	Por eso no les asigné esposas, porque la morada de los seres espirituales del cielo está en el cielo.
15:8	Ahora los gigantes, nacidos de los espíritus y de la carne, serán llamados espíritus malignos sobre la tierra, y en la tierra estará su morada.
15:9	De sus cuerpos han salido espíritus malignos, porque nacieron de los hombres y de los santos Vigilantes procede su origen primero. Serán espíritus malignos sobre la tierra y así serán llamados.
15:10	En cuanto a los espíritus del cielo, su morada está en el cielo; pero los espíritus de la tierra, nacidos sobre la tierra, tendrán su morada en la tierra.
15:11	Los espíritus de los gigantes afligen, oprimen, destruyen, atacan, combaten, causan destrucción sobre la tierra y provocan problemas. No comen, aunque sienten hambre y sed, y causan tropiezos.
15:12	Estos espíritus se levantarán contra los hijos de los hombres y contra las mujeres, porque de ellos procedieron.
16:1	Desde los días de la matanza, destrucción y muerte de los gigantes, de las almas de cuya carne salieron los espíritus, estos destruirán sin ser juzgados. Así continuarán hasta el día de la consumación, el gran juicio en el que la era llegará a su fin sobre los Vigilantes y los impíos.
16:2	Y respecto de los Vigilantes que te enviaron a interceder por ellos, que antes estuvieron en el cielo, diles:
16:3	«Ustedes estuvieron en el cielo, pero todavía no les habían sido revelados todos los misterios. Conocieron misterios sin valor y, en la dureza de sus corazones, los dieron a conocer a las mujeres. Mediante esos misterios, mujeres y hombres producen mucho mal sobre la tierra».
16:4	Diles, por tanto: «No tendrán paz».
17:1	Me tomaron y me llevaron a un lugar donde los que estaban allí eran como fuego ardiente y, cuando querían, aparecían como hombres.
17:2	Me llevaron al lugar de la oscuridad y a un monte cuya cumbre alcanzaba el cielo.
17:3	Vi los lugares de las luminarias, los depósitos de las estrellas y del trueno, y en las profundidades extremas había un arco de fuego, flechas y su aljaba, una espada de fuego y todos los relámpagos.
17:4	Me llevaron a las aguas vivas y al fuego del occidente, que recibe cada puesta del sol.
17:5	Llegué a un río de fuego en el que el fuego corre como agua y desemboca en el gran mar hacia el oeste.
17:6	Vi los grandes ríos y llegué a la gran oscuridad; fui al lugar donde ninguna carne camina.
17:7	Vi los montes de la oscuridad del invierno y el lugar de donde fluyen todas las aguas del abismo.
17:8	Vi las desembocaduras de todos los ríos de la tierra y la boca del abismo.
18:1	Vi los depósitos de todos los vientos y cómo con ellos Él había provisto a toda la creación y a los firmes fundamentos de la tierra.
18:2	Vi la piedra angular de la tierra y los cuatro vientos que sostienen la tierra y el firmamento del cielo.
18:3	Vi cómo los vientos extienden las bóvedas del cielo y ocupan su lugar entre el cielo y la tierra: estos son los pilares del cielo.
18:4	Vi los vientos del cielo que hacen girar y llevan la circunferencia del sol y todas las estrellas hacia su ocaso.
18:5	Vi los vientos sobre la tierra llevando las nubes; vi los caminos de los ángeles y, en el extremo de la tierra, el firmamento del cielo por encima.
18:6	Seguí adelante y vi un lugar que arde día y noche, donde había siete montes de piedras magníficas: tres hacia el este y tres hacia el sur.
18:7	De los que estaban hacia el este, uno era de piedra de color, otro de perla y otro de jacinto; los del sur eran de piedra roja.
18:8	El monte del medio llegaba hasta el cielo como el trono de Dios; era de alabastro y la cima del trono era de zafiro.
18:9	Vi un fuego ardiente.
18:10	Más allá de esos montes había una región que era el extremo de la gran tierra; allí terminaban los cielos.
18:11	Vi un profundo abismo con columnas de fuego celestial; entre ellas vi caer columnas de fuego, inmensas tanto hacia arriba como hacia abajo.
18:12	Más allá de aquel abismo vi un lugar que no tenía firmamento del cielo arriba ni tierra firmemente fundada abajo. No había agua ni aves; era un lugar desolado y horrible.
18:13	Allí vi siete estrellas semejantes a grandes montes ardientes, y cuando pregunté por ellas,
18:14	el ángel dijo: «Este lugar es el fin del cielo y de la tierra; se ha convertido en prisión para las estrellas y el ejército del cielo.
18:15	Las estrellas que ruedan sobre el fuego son las que transgredieron el mandamiento del Señor al principio de su salida, porque no aparecieron en los tiempos señalados.
18:16	Él se enojó con ellas y las ató hasta que se cumpla el tiempo de su culpa, por diez mil años».
19:1	Uriel me dijo: «Aquí permanecerán los ángeles que se unieron con mujeres. Sus espíritus, tomando muchas formas diferentes, contaminan a la humanidad y la extravían para que sacrifique a los demonios como si fueran dioses. Permanecerán aquí hasta el día del gran juicio, cuando serán juzgados y llevados a su fin.
19:2	Y las mujeres de los ángeles que se desviaron se convertirán en sirenas».
19:3	Yo, Enoc, fui el único que vio la visión, los fines de todas las cosas; ningún hombre verá como yo he visto.
20:1	Estos son los nombres de los santos ángeles que vigilan.
20:2	Uriel, uno de los santos ángeles, está sobre el mundo y sobre el Tártaro.
20:3	Rafael, uno de los santos ángeles, está sobre los espíritus de los hombres.
20:4	Raguel, uno de los santos ángeles, ejerce justicia sobre el mundo de las luminarias.
20:5	Miguel, uno de los santos ángeles, está puesto sobre la mejor parte de la humanidad y sobre el caos.
20:6	Saraqael, uno de los santos ángeles, está puesto sobre los espíritus que pecan en el espíritu.
20:7	Gabriel, uno de los santos ángeles, está sobre el Paraíso, las serpientes y los querubines.
20:8	Remiel, uno de los santos ángeles, fue puesto por Dios sobre los que resucitan.
21:1	Avancé hasta donde las cosas estaban en caos.
21:2	Vi allí algo horrible: no había cielo arriba ni tierra firmemente fundada abajo, sino un lugar caótico y terrible.
21:3	Allí vi siete estrellas del cielo atadas juntas, semejantes a grandes montes y ardiendo con fuego.
21:4	Entonces pregunté: «¿Por qué pecado están atadas y por qué fueron arrojadas aquí?».
21:5	Uriel, uno de los santos ángeles que estaba conmigo y era jefe sobre ellas, me dijo: «Enoc, ¿por qué preguntas y por qué deseas conocer la verdad?
21:6	Estas pertenecen al número de las estrellas del cielo que transgredieron el mandamiento del Señor, y están atadas aquí hasta que se cumplan diez mil años, el tiempo impuesto por sus pecados».
21:7	De allí fui a otro lugar, aún más horrible que el anterior. Vi una cosa espantosa: un gran fuego que ardía y llameaba, y el lugar estaba partido hasta el abismo, lleno de enormes columnas descendentes de fuego. No pude ver ni calcular su extensión ni su magnitud.
21:8	Entonces dije: «¡Qué terrible es este lugar y qué espantoso contemplarlo!».
21:9	Uriel, el santo ángel que estaba conmigo, me respondió: «Enoc, ¿por qué tienes tanto miedo y espanto?». Yo contesté: «Por este lugar terrible y por el espectáculo del sufrimiento».
21:10	Me dijo: «Este lugar es la prisión de los ángeles; aquí estarán encarcelados para siempre».
22:1	Desde allí fui a otro lugar. Me mostró hacia el oeste otra montaña grande y alta, de roca dura.
22:2	En ella había cuatro cavidades, profundas, anchas y muy lisas. Qué lisas eran aquellas cavidades, y qué profundas y oscuras a la vista.
22:3	Rafael, uno de los santos ángeles que estaba conmigo, respondió: «Estas cavidades fueron creadas precisamente para que se reúnan allí los espíritus de las almas de los muertos; sí, para que todas las almas de los hijos de los hombres se reúnan aquí.
22:4	Estos lugares fueron hechos para recibirlos hasta el día de su juicio y hasta el período señalado, hasta que llegue sobre ellos el gran juicio».
22:5	Vi los espíritus de los hijos de los hombres que habían muerto, y su voz salía hacia el cielo presentando su causa.
22:6	Pregunté al ángel Rafael que estaba conmigo: «¿De quién es este espíritu cuya voz sale y presenta su causa?».
22:7	Me respondió: «Este es el espíritu que salió de Abel, a quien mató su hermano Caín. Él presenta su causa contra él hasta que su descendencia sea destruida de la faz de la tierra y desaparezca de entre la descendencia de los hombres».
22:8	Entonces pregunté acerca de él y de todas las cavidades: «¿Por qué una está separada de otra?».
22:9	Me respondió: «Estas divisiones fueron hechas para separar los espíritus de los muertos. Una división fue hecha para los espíritus de los justos; en ella está el manantial luminoso de agua.
22:10	Otra fue hecha para los pecadores cuando mueren y son enterrados en la tierra sin que el juicio se haya ejecutado sobre ellos durante su vida.
22:11	Aquí sus espíritus quedarán apartados en gran dolor hasta el gran día del juicio, del castigo y del tormento de los que están bajo maldición para siempre, y de la retribución de sus espíritus. Allí Él los atará para siempre.
22:12	Otra división fue hecha para los espíritus de quienes presentan su causa y dan testimonio acerca de su destrucción cuando fueron asesinados en los días de los pecadores.
22:13	Y otra fue hecha para los espíritus de los hombres que no fueron justos, sino pecadores, completos en transgresión y compañeros de los transgresores. Sus espíritus no serán muertos en el día del juicio ni serán levantados de allí».
22:14	Entonces bendije al Señor de gloria y dije: «Bendito sea mi Señor, el Señor de justicia, que gobierna para siempre».
23:1	Desde allí fui a otro lugar, hacia el oeste de los confines de la tierra.
23:2	Vi un fuego ardiente que corría sin descansar; no detenía su curso de día ni de noche, sino que avanzaba regularmente.
23:3	Pregunté: «¿Qué es esto que no descansa?».
23:4	Raguel, uno de los santos ángeles que estaba conmigo, me respondió: «Este curso de fuego que has visto es el fuego del oeste que persigue a todas las luminarias del cielo».
24:1	Desde allí fui a otro lugar de la tierra, y me mostró una cadena de montes de fuego que ardían día y noche.
24:2	Pasé más allá y vi siete montes magníficos, todos diferentes entre sí. Sus piedras eran magníficas y hermosas, gloriosas en conjunto y de bella apariencia: tres hacia el este, uno asentado sobre otro, y tres hacia el sur, uno sobre otro, con barrancos profundos y ásperos que no se unían entre sí.
24:3	El séptimo monte estaba en medio de ellos y superaba a los demás en altura, semejante al asiento de un trono; árboles fragantes rodeaban el trono.
24:4	Entre ellos había un árbol cuyo aroma nunca había percibido. No había otro como él. Su fragancia superaba toda fragancia; sus hojas, flores y madera no se marchitan jamás, y su hermoso fruto se parece a los dátiles de una palmera.
24:5	Entonces dije: «¡Qué hermoso y fragante es este árbol! Sus hojas son bellas y sus flores muy agradables a la vista».
24:6	Miguel, uno de los santos y honorables ángeles que estaba conmigo y era su jefe, me respondió.
25:1	Me dijo: «Enoc, ¿por qué me preguntas por la fragancia del árbol y por qué deseas conocer la verdad?».
25:2	Le respondí: «Quiero conocerlo todo, pero especialmente acerca de este árbol».
25:3	Me dijo: «Este monte alto que has visto, cuya cumbre es como el trono de Dios, es su trono. Allí se sentará el Santo y Grande, el Señor de Gloria, el Rey Eterno, cuando descienda a visitar la tierra con bondad.
25:4	En cuanto a este árbol fragante, a ningún mortal le está permitido tocarlo hasta el gran juicio, cuando Él tome venganza de todos y lleve todas las cosas a su consumación para siempre. Entonces será entregado a los justos y santos.
25:5	Su fruto servirá de alimento a los elegidos; será trasplantado al lugar santo, al templo del Señor, el Rey Eterno.
25:6	Entonces se alegrarán con gozo y entrarán en el lugar santo. Su fragancia estará en sus huesos; vivirán una larga vida sobre la tierra, como vivieron sus padres, y en sus días no los tocarán tristeza, plaga, tormento ni calamidad».
25:7	Entonces bendije al Dios de Gloria, el Rey Eterno, que preparó tales cosas para los justos, las creó y prometió dárselas.
26:1	Desde allí fui al centro de la tierra y vi un lugar bendito en el que había árboles cuyas ramas permanecían y florecían.
26:2	Allí vi un monte santo; debajo del monte, hacia el este, había un arroyo que corría hacia el sur.
26:3	Hacia el este vi otro monte más alto que este, y entre ambos un barranco profundo y estrecho; por él también corría un arroyo bajo el monte.
26:4	Al oeste había otro monte, más bajo que el primero y de poca elevación, y entre ellos un barranco profundo y seco. Otro barranco profundo y seco estaba en los extremos de los tres montes.
26:5	Todos los barrancos eran profundos y estrechos, formados de roca dura, y no había árboles plantados sobre ellos.
26:6	Me maravillé de las rocas y del barranco; me maravillé muchísimo.
