# ReadBible — 1 Enoc, traducción propia al español
# Capítulos 37–71. Base: R. H. Charles (1917), dominio público.
# Se conserva la numeración; se omite el aparato crítico de otras recensiones en la lectura principal.

39:3	En aquellos días un torbellino me arrebató de la tierra y me dejó en el extremo de los cielos.
39:4	Allí vi otra visión: las moradas de los santos y los lugares de descanso de los justos.
39:5	Mis ojos vieron allí sus moradas con sus ángeles justos y sus lugares de descanso con los santos. Ellos pedían, intercedían y oraban por los hijos de los hombres; la justicia fluía delante de ellos como agua y la misericordia como rocío sobre la tierra. Así es entre ellos por siempre y para siempre.
39:6	En aquel lugar mis ojos vieron al Elegido de justicia y de fe. La justicia prevalecerá en sus días, y los justos y elegidos serán innumerables delante de Él por siempre y para siempre.
39:7	Vi su morada bajo las alas del Señor de los Espíritus. Todos los justos y elegidos delante de Él serán fuertes como luces de fuego; su boca estará llena de bendición, sus labios exaltarán el nombre del Señor de los Espíritus, y la justicia y la rectitud nunca faltarán delante de Él.
39:8	Allí deseé habitar y mi espíritu anheló aquella morada. Allí había estado desde antes destinada mi porción, pues así fue establecido acerca de mí delante del Señor de los Espíritus.
39:9	En aquellos días alabé y exalté el nombre del Señor de los Espíritus con bendiciones y alabanzas, porque Él me destinó para bendición y gloria conforme a su beneplácito.
39:10	Durante mucho tiempo mis ojos contemplaron aquel lugar, y lo bendije y alabé diciendo: «Bendito es Él y bendito sea desde el principio y para siempre.
39:11	Delante de Él no hay fin. Él sabe, antes de que el mundo fuera creado, lo que es para siempre y lo que será de generación en generación.
39:12	Los que no duermen te bendicen; permanecen delante de tu gloria y bendicen, alaban y exaltan diciendo: “Santo, santo, santo es el Señor de los Espíritus; Él llena la tierra de espíritus”».
39:13	Allí mis ojos vieron a todos los que no duermen; permanecen delante de Él, lo bendicen y dicen: «Bendito seas, y bendito sea el nombre del Señor por siempre y para siempre».
39:14	Mi rostro cambió, porque ya no podía contemplar.
40:1	Después de esto vi miles de miles y diez mil veces diez mil; una multitud que no podía contarse estaba delante del Señor de los Espíritus.
40:2	En los cuatro lados del Señor de los Espíritus vi cuatro presencias, distintas de los que no duermen. Aprendí sus nombres, porque el ángel que iba conmigo me los dio a conocer y me mostró todas las cosas ocultas.
40:3	Oí las voces de aquellas cuatro presencias mientras pronunciaban alabanzas delante del Señor de gloria.
40:4	La primera voz bendice al Señor de los Espíritus por siempre y para siempre.
40:5	La segunda voz bendice al Elegido y a los elegidos que dependen del Señor de los Espíritus.
40:6	La tercera voz ora e intercede por los que habitan sobre la tierra y suplica en el nombre del Señor de los Espíritus.
40:7	La cuarta voz aparta a los satanes y les impide presentarse ante el Señor de los Espíritus para acusar a los que habitan sobre la tierra.
40:8	Después pregunté al ángel de paz que iba conmigo y me mostraba todo lo oculto: «¿Quiénes son estas cuatro presencias que he visto y cuyas palabras he oído y escrito?».
40:9	Me dijo: «El primero es Miguel, misericordioso y paciente; el segundo, puesto sobre todas las enfermedades y heridas de los hijos de los hombres, es Rafael; el tercero, puesto sobre todos los poderes, es Gabriel; y el cuarto, puesto sobre el arrepentimiento para esperanza de quienes heredarán la vida eterna, se llama Fanuel».
40:10	Estos son los cuatro ángeles del Señor de los Espíritus y las cuatro voces que oí en aquellos días.
41:1	Después de esto vi todos los secretos de los cielos, cómo se divide el reino y cómo las acciones de los hombres son pesadas en la balanza.
41:2	Allí vi las moradas de los elegidos y de los santos, y mis ojos vieron cómo eran expulsados de allí todos los pecadores que niegan el nombre del Señor de los Espíritus; eran arrastrados y no podían permanecer a causa del castigo que procede del Señor de los Espíritus.
41:3	Mis ojos vieron los secretos del relámpago y del trueno, los secretos de los vientos y cómo se distribuyen para soplar sobre la tierra, y los secretos de las nubes y del rocío; vi de dónde salen y desde dónde empapan el polvo de la tierra.
41:4	Vi cámaras cerradas de las que se distribuyen los vientos: la cámara del granizo y de los vientos, la cámara de la niebla y de las nubes; y su nube se cierne sobre la tierra desde el principio del mundo.
41:5	Vi las cámaras del sol y de la luna, de donde salen y adonde vuelven, su glorioso regreso, cómo uno supera al otro, su órbita majestuosa y cómo no abandonan su curso, no le añaden ni le quitan nada y guardan fidelidad entre sí conforme al juramento que los une.
41:6	Primero sale el sol y recorre su camino conforme al mandamiento del Señor de los Espíritus, cuyo nombre es poderoso por siempre y para siempre.
41:7	Después vi el camino oculto y visible de la luna. Ella completa el curso de su camino en ese lugar de día y de noche, ocupando una posición opuesta al sol delante del Señor de los Espíritus. Dan gracias y alaban sin descansar, porque para ellas la acción de gracias es descanso.
41:8	El sol cambia muchas veces para bendición o para maldición; el curso de la luna es luz para los justos y oscuridad para los pecadores, en el nombre del Señor, que separó la luz de las tinieblas, dividió los espíritus de los hombres y fortaleció los espíritus de los justos en el nombre de su justicia.
41:9	Ningún ángel estorba ni poder alguno puede impedirlo, porque Él designa un juez para todos y los juzga a todos delante de sí.
42:1	La Sabiduría no encontró lugar donde habitar; entonces se le asignó una morada en los cielos.
42:2	La Sabiduría salió para hacer su morada entre los hijos de los hombres, pero no encontró lugar. Regresó a su sitio y tomó asiento entre los ángeles.
42:3	La injusticia salió de sus cámaras; encontró a quienes no buscaba y habitó con ellos, como lluvia en un desierto y rocío sobre una tierra sedienta.
43:1	Vi otros relámpagos y las estrellas del cielo, y vi cómo Él las llamó a todas por sus nombres y ellas le obedecieron.
43:2	Vi cómo son pesadas en una balanza justa según sus proporciones de luz: la anchura de sus espacios, el día de su aparición y cómo su revolución produce relámpagos; vi sus movimientos según el número de los ángeles y cómo guardan fidelidad unas con otras.
43:3	Pregunté al ángel que iba conmigo y me mostraba lo oculto: «¿Qué son estas cosas?».
43:4	Me respondió: «El Señor de los Espíritus te mostró su significado parabólico: estos son los nombres de los santos que habitan sobre la tierra y creen en el nombre del Señor de los Espíritus por siempre y para siempre».
44:1	Vi también otro fenómeno relacionado con los relámpagos: algunas estrellas se levantan, se convierten en relámpagos y ya no pueden separarse de su nueva forma.
45:1	Esta es la segunda Parábola acerca de quienes niegan el nombre de la morada de los santos y al Señor de los Espíritus.
45:2	No subirán al cielo ni vendrán sobre la tierra. Tal será la porción de los pecadores que negaron el nombre del Señor de los Espíritus, reservados para el día de sufrimiento y tribulación.
45:3	En aquel día mi Elegido se sentará en el trono de gloria y examinará sus obras. Sus lugares de descanso serán innumerables, y sus almas se fortalecerán dentro de ellos cuando vean a mis elegidos y a quienes invocaron mi glorioso nombre.
45:4	Entonces haré que mi Elegido habite entre ellos; transformaré el cielo y lo convertiré en una bendición y una luz eternas.
45:5	Transformaré la tierra y la convertiré en bendición; haré que mis elegidos habiten en ella, pero los pecadores y malhechores no pondrán el pie allí.
45:6	Porque he provisto de paz y satisfecho a mis justos y los hice habitar delante de mí; pero para los pecadores tengo preparado un juicio, para destruirlos de la faz de la tierra.
46:1	Allí vi a Uno que tenía una Cabeza de Días; su cabeza era blanca como lana, y con Él estaba otro ser cuyo rostro tenía apariencia humana y estaba lleno de gracia, semejante al de uno de los santos ángeles.
46:2	Pregunté al ángel que iba conmigo y me mostraba todas las cosas ocultas acerca de aquel Hijo del Hombre: quién era, de dónde venía y por qué acompañaba a la Cabeza de Días.
46:3	Me respondió: «Este es el Hijo del Hombre que posee justicia, con quien habita la justicia y que revela todos los tesoros de lo oculto, porque el Señor de los Espíritus lo escogió. Su porción tiene preeminencia delante del Señor de los Espíritus en rectitud para siempre.
46:4	Este Hijo del Hombre que has visto derribará a los reyes y poderosos de sus asientos, soltará las riendas de los fuertes y quebrará los dientes de los pecadores.
46:5	Derribará a los reyes de sus tronos y reinos porque no exaltan ni alaban al Señor ni reconocen humildemente de dónde les fue concedido el reino.
46:6	Humillará el rostro de los fuertes y los llenará de vergüenza. La oscuridad será su morada y los gusanos su lecho; no tendrán esperanza de levantarse de sus camas, porque no exaltan el nombre del Señor de los Espíritus.
46:7	Estos son los que juzgan las estrellas del cielo, levantan sus manos contra el Altísimo, pisan la tierra y habitan en ella. Todas sus obras manifiestan injusticia; su poder descansa en sus riquezas, su fe está en los dioses que hicieron con sus manos y niegan el nombre del Señor de los Espíritus.
46:8	Persiguen las casas de sus congregaciones y a los fieles que dependen del nombre del Señor de los Espíritus.
47:1	En aquellos días habrá subido la oración de los justos y la sangre de los justos desde la tierra delante del Señor de los Espíritus.
47:2	En aquellos días los santos que habitan arriba en los cielos se unirán con una sola voz y suplicarán, orarán, alabarán, darán gracias y bendecirán el nombre del Señor de los Espíritus por la sangre de los justos que fue derramada; para que la oración de los justos no sea en vano delante del Señor de los Espíritus, para que se haga juicio en favor de ellos y no tengan que sufrir para siempre.
47:3	En aquellos días vi a la Cabeza de Días sentarse sobre el trono de su gloria; los libros de los vivientes fueron abiertos delante de Él y todo su ejército que está arriba en el cielo y sus consejeros estaban en su presencia.
47:4	Los corazones de los santos se llenaron de alegría porque había sido ofrecido el número de los justos, escuchada la oración de los justos y requerida su sangre delante del Señor de los Espíritus.
48:1	En aquel lugar vi la fuente de justicia, que era inagotable. Alrededor de ella había muchas fuentes de sabiduría; todos los sedientos bebían de ellas, se llenaban de sabiduría y sus moradas estaban con los justos, santos y elegidos.
48:2	En aquella hora aquel Hijo del Hombre fue nombrado en presencia del Señor de los Espíritus, y su nombre delante de la Cabeza de Días.
48:3	Antes de que fueran creados el sol y las señales, antes de que fueran hechas las estrellas del cielo, su nombre fue pronunciado delante del Señor de los Espíritus.
48:4	Será un bastón para que los justos se apoyen y no caigan; será la luz de las naciones y la esperanza de los afligidos de corazón.
48:5	Todos los que habitan sobre la tierra caerán y adorarán delante de él; alabarán, bendecirán y celebrarán con cantos al Señor de los Espíritus.
48:6	Por esta razón fue escogido y ocultado delante de Él antes de la creación del mundo y para siempre.
48:7	La sabiduría del Señor de los Espíritus lo reveló a los santos y justos, porque preservó la porción de los justos, que odiaron y despreciaron este mundo de injusticia y odiaron todas sus obras y caminos en el nombre del Señor de los Espíritus. En su nombre son salvados, y conforme a su beneplácito ha sido dispuesto lo relativo a su vida.
48:8	En aquellos días los reyes de la tierra y los fuertes que poseen el país tendrán el rostro abatido por causa de las obras de sus manos, porque en el día de su angustia y aflicción no podrán salvarse.
48:9	Los entregaré en manos de mis elegidos; como paja en el fuego arderán delante de los santos y como plomo en el agua se hundirán delante de los justos; no se encontrará más rastro de ellos.
48:10	En el día de su aflicción habrá descanso sobre la tierra. Delante de ellos caerán y no volverán a levantarse; nadie los tomará de la mano para levantarlos, porque negaron al Señor de los Espíritus y a su Ungido. Bendito sea el nombre del Señor de los Espíritus.
49:1	La sabiduría es derramada como agua, y la gloria no disminuye delante de él para siempre.
49:2	Él es poderoso en todos los secretos de la justicia; la injusticia desaparecerá como una sombra y no tendrá permanencia, porque el Elegido está delante del Señor de los Espíritus, su gloria es por siempre y para siempre y su poder por todas las generaciones.
49:3	En él habita el espíritu de sabiduría, el espíritu que da discernimiento, el espíritu de entendimiento y de poder y el espíritu de quienes durmieron en justicia.
49:4	Juzgará las cosas secretas y nadie podrá pronunciar una palabra mentirosa delante de él, porque es el Elegido delante del Señor de los Espíritus conforme a su beneplácito.
50:1	En aquellos días habrá un cambio para los santos y elegidos; la luz de los días permanecerá sobre ellos y la gloria y el honor se volverán hacia los santos.
50:2	En el día de aflicción, cuando el mal haya sido acumulado contra los pecadores, los justos vencerán en el nombre del Señor de los Espíritus. Él hará que los otros sean testigos de esto, para que se arrepientan y abandonen las obras de sus manos.
50:3	No obtendrán honor por el nombre del Señor de los Espíritus, pero por su nombre serán salvados. El Señor de los Espíritus tendrá compasión de ellos, porque grande es su compasión.
50:4	Él también es justo en su juicio; delante de su gloria la injusticia no puede mantenerse. En su juicio perecerá delante de Él quien no se arrepienta.
50:5	«Desde ahora no tendré misericordia de ellos», dice el Señor de los Espíritus.
51:1	En aquellos días la tierra devolverá lo que le fue confiado, el Seol devolverá lo que recibió y el lugar de los muertos devolverá lo que debe.
51:2	El Elegido escogerá de entre ellos a los justos y santos, porque se ha acercado el día de su salvación.
51:3	En aquellos días el Elegido se sentará en mi trono y su boca derramará todos los secretos de sabiduría y consejo, porque el Señor de los Espíritus se los dio y lo glorificó.
51:4	En aquellos días los montes saltarán como carneros y las colinas brincarán como corderos satisfechos de leche; los rostros de los ángeles del cielo se iluminarán de alegría.
51:5	En aquellos días el Elegido se levantará; la tierra se alegrará, los justos habitarán en ella y los elegidos caminarán sobre ella.
52:1	Después de aquellos días, en el lugar donde había visto todas las visiones de lo oculto —pues un torbellino me había arrebatado y llevado hacia el oeste—,
52:2	mis ojos vieron todas las cosas secretas del cielo que han de suceder: un monte de hierro, uno de cobre, uno de plata, uno de oro, uno de metal blando y uno de plomo.
52:3	Pregunté al ángel que iba conmigo: «¿Qué son estas cosas que he visto en secreto?».
52:4	Me dijo: «Todas estas cosas que has visto servirán al dominio de su Ungido, para que sea fuerte y poderoso sobre la tierra».
52:5	El ángel de paz me respondió: «Espera un poco y se te revelarán todas las cosas secretas que rodean al Señor de los Espíritus.
52:6	Estos montes que tus ojos vieron —de hierro, cobre, plata, oro, metal blando y plomo— serán delante del Elegido como cera ante el fuego y como agua que desciende desde arriba; quedarán sin poder delante de sus pies.
52:7	En aquellos días nadie será salvado por oro ni por plata, y nadie podrá escapar.
52:8	No habrá hierro para la guerra ni se vestirá nadie con coraza. El bronce no servirá, el estaño no será estimado y el plomo no será deseado.
52:9	Todas estas cosas serán rechazadas y destruidas de la superficie de la tierra cuando el Elegido aparezca delante del Señor de los Espíritus».
53:1	Allí mis ojos vieron un valle profundo con bocas abiertas. Todos los que habitan sobre la tierra, el mar y las islas llevarán regalos, presentes y señales de homenaje, pero aquel valle profundo no se llenará.
53:2	Sus manos cometen obras sin ley y los pecadores devoran a quienes oprimen injustamente. Sin embargo, los pecadores serán destruidos delante del Señor de los Espíritus, expulsados de la faz de su tierra y perecerán por siempre y para siempre.
53:3	Vi a todos los ángeles de castigo permaneciendo allí y preparando todos los instrumentos de Satanás.
53:4	Pregunté al ángel de paz que iba conmigo: «¿Para quién preparan estos instrumentos?».
53:5	Me dijo: «Los preparan para los reyes y poderosos de esta tierra, para destruirlos con ellos.
53:6	Después de esto el Justo y Elegido hará aparecer la casa de su congregación; desde entonces ya no serán impedidos en el nombre del Señor de los Espíritus.
53:7	Estos montes no permanecerán firmes como la tierra delante de su justicia; las colinas serán como una fuente de agua y los justos descansarán de la opresión de los pecadores».
54:1	Miré y me volví hacia otra parte de la tierra y vi un valle profundo con fuego ardiente.
54:2	Llevaron allí a los reyes y poderosos y comenzaron a arrojarlos a ese valle profundo.
54:3	Mis ojos vieron cómo fabricaban sus instrumentos: cadenas de hierro de peso inmenso.
54:4	Pregunté al ángel de paz: «¿Para quién se preparan estas cadenas?».
54:5	Me respondió: «Se preparan para las huestes de Azazel, para que las tomen y las arrojen al abismo de condenación completa; cubrirán sus mandíbulas con piedras ásperas, como ordenó el Señor de los Espíritus.
54:6	Miguel, Gabriel, Rafael y Fanuel los tomarán en aquel gran día y los arrojarán al horno ardiente, para que el Señor de los Espíritus tome venganza de ellos por su injusticia al someterse a Satanás y extraviar a los que habitan sobre la tierra».
54:7	En aquellos días vendrá castigo del Señor de los Espíritus y Él abrirá todas las cámaras de las aguas que están sobre los cielos y las fuentes que están debajo de la tierra.
54:8	Todas las aguas se unirán: la que está sobre los cielos es masculina y el agua que está debajo de la tierra es femenina.
54:9	Destruirán a todos los que habitan sobre la tierra y bajo los confines del cielo.
54:10	Cuando reconozcan la injusticia que hicieron sobre la tierra, por estas aguas perecerán.
55:1	Después de esto la Cabeza de Días se arrepintió y dijo: «En vano destruí a todos los que habitan sobre la tierra».
55:2	Juró por su gran nombre: «Desde ahora no volveré a hacer esto a todos los habitantes de la tierra. Pondré una señal en el cielo, que será una garantía de buena fe entre mí y ellos para siempre, mientras el cielo esté sobre la tierra. Esto es conforme a mi mandato.
55:3	Cuando desee tomarlos por mano de los ángeles en el día de tribulación y dolor, haré que mi castigo y mi ira permanezcan sobre ellos», dice Dios, el Señor de los Espíritus.
55:4	«Ustedes, reyes poderosos que habitan sobre la tierra, tendrán que contemplar a mi Elegido, cómo se sienta en el trono de gloria y juzga a Azazel, a todos sus compañeros y a todas sus huestes en el nombre del Señor de los Espíritus».
56:1	Vi allí las huestes de los ángeles de castigo que avanzaban, llevando azotes y cadenas de hierro y bronce.
56:2	Pregunté al ángel de paz que iba conmigo: «¿Adónde van los que llevan los azotes?».
56:3	Me dijo: «Van hacia sus escogidos y amados, para arrojarlos a la grieta del abismo del valle.
56:4	Entonces ese valle se llenará de sus escogidos y amados; los días de sus vidas terminarán y los días de su extravío ya no serán contados.
56:5	En aquellos días los ángeles volverán y se lanzarán hacia el este contra los partos y los medos. Agitarán a los reyes para que un espíritu de inquietud venga sobre ellos; los levantarán de sus tronos para que salgan como leones de sus guaridas y como lobos hambrientos entre sus rebaños.
56:6	Subirán y pisotearán la tierra de sus elegidos; la tierra de sus elegidos será delante de ellos como una era y un camino.
56:7	Pero la ciudad de mis justos será un obstáculo para sus caballos. Comenzarán a luchar entre sí; su propia mano derecha será fuerte contra ellos mismos. Un hombre no conocerá a su hermano, ni un hijo a su padre o a su madre, hasta que los cadáveres sean innumerables por su matanza y su castigo no sea en vano.
56:8	En aquellos días el Seol abrirá sus fauces y ellos serán tragados. Su destrucción llegará a su fin; el Seol devorará a los pecadores en presencia de los elegidos».
57:1	Después de esto vi otra multitud de carros y hombres montados en ellos, que venían sobre los vientos desde el este, desde el oeste y hacia el sur.
57:2	Se oyó el ruido de sus carros. Cuando tuvo lugar aquel tumulto, los santos del cielo lo advirtieron, los pilares de la tierra se movieron de su sitio y su sonido fue oído de un extremo del cielo al otro en un solo día.
57:3	Todos caerán y adorarán al Señor de los Espíritus. Este es el fin de la segunda Parábola.
58:1	Comencé a pronunciar la tercera Parábola acerca de los justos y elegidos.
58:2	Bienaventurados ustedes, justos y elegidos, porque gloriosa será su porción.
58:3	Los justos estarán en la luz del sol y los elegidos en la luz de la vida eterna. Los días de su vida no tendrán fin y los días de los santos serán innumerables.
58:4	Buscarán la luz y encontrarán justicia con el Señor de los Espíritus. Habrá paz para los justos en el nombre del Señor Eterno.
58:5	Después de esto se dirá a los santos del cielo que busquen los secretos de la justicia, la herencia de la fe, porque se ha vuelto brillante como el sol sobre la tierra y la oscuridad pasó.
58:6	Habrá una luz que nunca terminará y no llegarán a un número limitado de días, porque primero habrá sido destruida la oscuridad y la luz de la rectitud quedará establecida para siempre delante del Señor de los Espíritus.
59:1	En aquellos días mis ojos vieron los secretos de los relámpagos y de las luces y los juicios que ejecutan; iluminan para bendición o para maldición según la voluntad del Señor de los Espíritus.
59:2	Allí vi los secretos del trueno y cómo, cuando resuena arriba en el cielo, se oye su sonido. Él me hizo ver los juicios ejecutados sobre la tierra, ya sean para bienestar y bendición o para maldición, conforme a la palabra del Señor de los Espíritus.
59:3	Después me fueron mostrados todos los secretos de las luces y de los relámpagos; iluminan para bendición y para satisfacción.
60:1	En el año quinientos, en el mes séptimo, el día catorce del mes, en la vida de Enoc, vi en aquella Parábola cómo un poderoso terremoto hizo temblar el cielo de los cielos. El ejército del Altísimo y los ángeles, miles de miles y diez mil veces diez mil, fueron sacudidos por una gran conmoción.
60:2	La Cabeza de Días se sentó en el trono de su gloria, y los ángeles y los justos estaban alrededor de Él.
60:3	Un gran temblor se apoderó de mí; el miedo me dominó, mis lomos cedieron, mis entrañas se debilitaron y caí sobre mi rostro.
60:4	Miguel envió a otro ángel de entre los santos y él me levantó. Cuando me puso de pie volvió mi espíritu, porque no había podido soportar la visión de aquel ejército, ni la conmoción y el temblor del cielo.
60:5	Miguel me dijo: «¿Por qué te inquieta semejante visión? Hasta hoy ha durado el día de su misericordia; Él ha sido misericordioso y paciente con quienes habitan sobre la tierra.
60:6	Pero cuando lleguen el día, el poder, el castigo y el juicio que el Señor de los Espíritus preparó para quienes no adoran la ley justa, niegan el juicio justo y toman su nombre en vano, ese día será preparado como pacto para los elegidos y como investigación para los pecadores».
60:7	En aquel día fueron separados dos monstruos: un monstruo femenino llamado Leviatán, destinado a habitar en los abismos del océano sobre las fuentes de las aguas.
60:8	El macho se llama Behemot y ocupaba con su pecho un desierto inmenso llamado Duidain, al este del jardín donde habitan los elegidos y justos, donde fue llevado mi abuelo, el séptimo desde Adán, el primer hombre creado por el Señor de los Espíritus.
60:9	Rogué al otro ángel que me mostrara el poder de aquellos monstruos, cómo fueron separados en un solo día y arrojados, uno a los abismos del mar y el otro a la tierra seca del desierto.
60:10	Me dijo: «Hijo de hombre, aquí buscas conocer lo que está oculto».
60:11	El otro ángel que iba conmigo y me mostraba lo oculto me explicó lo primero y lo último en lo alto del cielo, en la profundidad bajo la tierra, en los extremos y en el fundamento del cielo.
60:12	Me mostró las cámaras de los vientos, cómo se dividen y se pesan, cómo se cuentan sus portales según la fuerza de cada viento; el poder de las luces de la luna y la fuerza que les corresponde; y las divisiones de las estrellas según sus nombres y cómo se distribuyen todas ellas.
60:13	También los truenos según los lugares donde caen y todas las divisiones hechas entre los relámpagos para que iluminen, y sus ejércitos para que obedezcan al instante.
60:14	El trueno tiene lugares de descanso asignados mientras espera su estruendo. El trueno y el relámpago son inseparables; aunque no son uno ni indivisibles, ambos van juntos por medio del espíritu y no se separan.
60:15	Cuando el relámpago ilumina, el trueno da su voz, y el espíritu impone una pausa durante el estruendo y divide con igualdad entre ambos. El depósito de sus estruendos es como la arena; cada uno, cuando suena, es retenido con una brida, vuelto atrás por el poder del espíritu y luego impulsado según las muchas regiones de la tierra.
60:16	El espíritu del mar es masculino y fuerte; conforme al poder de su fuerza lo retrae con una rienda, y del mismo modo es impulsado hacia delante y se dispersa entre todos los montes de la tierra.
60:17	El espíritu de la escarcha tiene su propio ángel, y el espíritu del granizo es un ángel bueno.
60:18	El espíritu de la nieve abandonó sus cámaras a causa de su fuerza. Hay en ella un espíritu especial; lo que asciende de ella es como humo y su nombre es helada.
60:19	El espíritu de la niebla no está unido con ellos en sus cámaras, sino que tiene una cámara propia. Su curso es glorioso tanto en la luz como en la oscuridad, en invierno y en verano, y en su cámara hay un ángel.
60:20	El espíritu del rocío tiene su morada en los extremos del cielo y está conectado con las cámaras de la lluvia. Su curso es en invierno y en verano; sus nubes y las nubes de la niebla están unidas, y una da a la otra.
60:21	Cuando el espíritu de la lluvia sale de su cámara, los ángeles vienen, abren la cámara y lo conducen afuera; cuando se difunde sobre toda la tierra se une con el agua que está sobre ella.
60:22	Las aguas son para los que habitan sobre la tierra, pues son alimento para la tierra que viene del Altísimo que está en el cielo. Por eso existe una medida para la lluvia y los ángeles están a su cargo.
60:23	Vi estas cosas hacia el Jardín de los Justos.
60:24	El ángel de paz que estaba conmigo me dijo: «Estos dos monstruos, preparados conforme a la grandeza de Dios, serán alimentados...».
60:25	Cuando el castigo del Señor de los Espíritus repose sobre ellos, no vendrá en vano; matará a los hijos con sus madres y a los hijos con sus padres. Después tendrá lugar el juicio conforme a su misericordia y paciencia.
61:1	En aquellos días vi cómo se entregaban largas cuerdas a aquellos ángeles. Ellos tomaron alas, volaron y fueron hacia el norte.
61:2	Pregunté al ángel: «¿Por qué tomaron esas cuerdas y se fueron?». Me respondió: «Fueron a medir».
61:3	El ángel que iba conmigo dijo: «Estos traerán las medidas de los justos y las cuerdas de los justos a los justos, para que se sostengan en el nombre del Señor de los Espíritus por siempre y para siempre.
61:4	Los elegidos comenzarán a habitar con los elegidos; estas son las medidas que serán dadas a la fe y que fortalecerán la justicia.
61:5	Estas medidas revelarán todos los secretos de las profundidades de la tierra y a quienes fueron destruidos por el desierto, devorados por las bestias o por los peces del mar, para que regresen y se sostengan en el día del Elegido; porque nadie será destruido delante del Señor de los Espíritus y nadie puede ser destruido.
61:6	Todos los que habitan arriba en el cielo recibieron un mandato, poder, una sola voz y una luz semejante al fuego.
61:7	Con sus primeras palabras bendijeron a Aquel, lo exaltaron y alabaron con sabiduría; fueron sabios en su expresión y en el espíritu de vida.
61:8	El Señor de los Espíritus puso al Elegido en el trono de gloria. Él juzgará todas las obras de los santos que están arriba en el cielo y sus obras serán pesadas en la balanza.
61:9	Cuando levante su rostro para juzgar sus caminos secretos conforme a la palabra del nombre del Señor de los Espíritus, y sus caminos conforme a la senda del justo juicio del Señor de los Espíritus, todos hablarán con una sola voz y bendecirán, glorificarán, exaltarán y santificarán el nombre del Señor de los Espíritus.
61:10	Él convocará a todo el ejército de los cielos, a todos los santos de arriba, al ejército de Dios, a los querubines, serafines y ofanines, a todos los ángeles de poder y de principados, al Elegido y a los demás poderes sobre la tierra y sobre el agua.
61:11	En aquel día levantarán una sola voz y bendecirán, glorificarán y exaltarán en espíritu de fe, sabiduría, paciencia, misericordia, juicio, paz y bondad. Todos dirán: «Bendito es Él, y bendito sea el nombre del Señor de los Espíritus por siempre y para siempre».
61:12	Todos los que no duermen arriba en el cielo lo bendecirán; todos los santos del cielo, todos los elegidos que habitan en el jardín de vida y todo espíritu de luz capaz de bendecir, glorificar, exaltar y santificar tu nombre bendito. Toda carne glorificará y bendecirá tu nombre sin medida por siempre y para siempre.
61:13	Porque grande es la misericordia del Señor de los Espíritus y Él es paciente; todas sus obras y todo lo que creó lo reveló a los justos y elegidos en el nombre del Señor de los Espíritus.
62:1	Así ordenó el Señor a los reyes, a los poderosos, a los exaltados y a los habitantes de la tierra: «Abran los ojos y levanten sus cuernos, si son capaces de reconocer al Elegido».
62:2	El Señor de los Espíritus lo sentó en el trono de su gloria; el espíritu de justicia fue derramado sobre él, la palabra de su boca mata a todos los pecadores y todos los injustos son destruidos delante de su rostro.
